fiscal_year,fund,function,department,division,account_type,category,original_budget,revised_budget,ytd_actual
2017,TRANSIT FUND,TRANSIT,TRANSIT,,REVENUE,PROPERTY TAXES,3854300.0,3854300.0,3835837.64
2017,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R HARGRAVES CENTER,EXPENSE,OPERATIONS,103349.0,111567.0,99854.21
2017,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW STREETS,EXPENSE,PERSONNEL,945698.0,935007.0,933466.16
2017,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R MAINTENANCE,EXPENSE,CAPITAL,0.0,8473.0,8472.27
2017,GENERAL FUND,PUBLIC SAFETY,FIRE,FIRE ADMIN,EXPENSE,OPERATIONS,142287.0,212899.0,160664.76
2017,GRANTS FUND,ENVIRONMENT & DEVELOPMENT,PLANNING & SUSTAINABILITY,,REVENUE,INTERGOV'T - LOCAL,8656.0,13992.0,0.0
2017,GRANTS FUND,ENVIRONMENT & DEVELOPMENT,PLANNING & SUSTAINABILITY,,EXPENSE,OPERATIONS,56590.0,131798.0,78673.32
2017,GRANTS FUND,ENVIRONMENT & DEVELOPMENT,PLANNING & SUSTAINABILITY,,EXPENSE,PERSONNEL,293862.0,293862.0,270321.05
2017,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,HOUSING & COMMUNITY,,EXPENSE,OPERATIONS,71545.0,86049.0,69541.03
2017,GENERAL FUND,GENERAL GOVERNMENT,NON-DEPARTMENTAL,,EXPENSE,OPERATIONS,1005395.0,369072.0,282333.58
2017,GENERAL FUND,LEISURE,LIBRARY,,EXPENSE,OPERATIONS,790531.0,895881.0,797910.24
2017,GRANTS FUND,ENVIRONMENT & DEVELOPMENT,PLANNING & SUSTAINABILITY,,REVENUE,OTHER SOURCES FUNDS,75632.0,85894.0,65898.52
2017,VEHICLE REPLACEMENT FUND,INTERNAL SERVICES,PUBLIC WORKS,,REVENUE,CHARGES FOR SERVICES,1158666.0,1158666.0,1158666.0
2017,DOWNTOWN SERVICE DISTRICT,ENVIRONMENT & DEVELOPMENT,MANAGER,,REVENUE,PROPERTY TAXES,281000.0,281000.0,278262.11
2017,DOWNTOWN SERVICE DISTRICT,ENVIRONMENT & DEVELOPMENT,MANAGER,,EXPENSE,PERSONNEL,52573.0,52573.0,54102.43
2017,TRANSIT CAPITAL RESERVE FUND,TRANSIT,TRANSIT,,EXPENSE,OTHER USES OF FUNDS,1073807.0,1073807.0,25728.49
2017,GRANTS FUND,PUBLIC SAFETY,POLICE,,REVENUE,OTHER SOURCES FUNDS,0.0,181772.0,13596.82
2017,GRANTS FUND,PUBLIC SAFETY,POLICE,,REVENUE,INTERGOV'T - STATE,0.0,8156.0,8156.6
2017,CAPITAL IMPROVEMENTS FUND,CAPITAL,,,REVENUE,CHARGES FOR SERVICES,70000.0,70000.0,57963.15
2017,CAPITAL IMPROVEMENTS FUND,CAPITAL,,,REVENUE,INTERGOV'T - FEDERAL,0.0,0.0,14008.06
2017,DEBT SERVICE FUND,DEBT SERVICE,,,EXPENSE,OTHER USES OF FUNDS,473542.0,473542.0,0.0
2017,PUBLIC HOUSING OPERATIONS FUND,PUBLIC HOUSING,PUBLIC HOUSING,HOUSING MAINTENANCE,EXPENSE,NON-DEPARTMENTAL,57000.0,57000.0,56054.57
2017,PUBLIC HOUSING OPERATIONS FUND,PUBLIC HOUSING,PUBLIC HOUSING,HOUSING MAINTENANCE,EXPENSE,PERSONNEL,689236.0,689236.0,487965.84
2017,LIBRARY GIFT FUND,LEISURE,LIBRARY,,EXPENSE,OTHER USES OF FUNDS,45000.0,45000.0,45000.0
2018,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R ATHLETICS,EXPENSE,PERSONNEL,507118.0,501377.0,477637.94
2018,GENERAL FUND,LEISURE,LIBRARY,COMMUNITY CULTURAL ARTS,EXPENSE,OPERATIONS,0.0,66135.0,46992.98
2018,GENERAL FUND,LEISURE,LIBRARY,COMMUNITY CULTURAL ARTS,EXPENSE,PERSONNEL,0.0,196916.0,195282.44
2018,AFFORD HSG DEVELOP RESERVE,ENVIRONMENT & DEVELOPMENT,HOUSING & COMMUNITY,,EXPENSE,NON-DEPARTMENTAL,0.0,1748780.0,918327.6
2018,GRANTS FUND,ENVIRONMENT & DEVELOPMENT,PLANNING & SUSTAINABILITY,,REVENUE,OTHER SOURCES FUNDS,84864.0,84864.0,82252.49
2018,GRANTS FUND,ENVIRONMENT & DEVELOPMENT,PLANNING & SUSTAINABILITY,,REVENUE,INTERGOV'T - LOCAL,9063.0,9063.0,0.0
2018,DOWNTOWN SERVICE DISTRICT,ENVIRONMENT & DEVELOPMENT,MANAGER,,REVENUE,INTERGOV'T - LOCAL,73500.0,73500.0,73500.0
2018,CAPITAL IMPROVEMENTS FUND,CAPITAL,,,EXPENSE,OTHER USES OF FUNDS,0.0,815709.0,815709.0
2018,DEBT SERVICE FUND,DEBT SERVICE,,,EXPENSE,INTEREST/FISCAL CHGS,2204793.0,2204793.0,2204661.09
2018,DEBT SERVICE FUND,DEBT SERVICE,,,REVENUE,INTEREST ON INVEST,7500.0,7500.0,25357.33
2018,ON-STREET PARKING FUND,PARKING,PARKING,ON-STREET PARKING EXPENSES,REVENUE,CHARGES FOR SERVICES,20000.0,20000.0,53521.45
2018,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING OFF-ST NONDEPARTMENTAL,EXPENSE,OPERATIONS,21324.0,14224.0,10750.16
2018,ON-STREET PARKING FUND,PARKING,PARKING,ON-STREET PARKING EXPENSES,EXPENSE,INDIRECT COSTS,35314.0,35314.0,32134.0
2018,ON-STREET PARKING FUND,PARKING,PARKING,PARKING - ON STREET,REVENUE,CHARGES FOR SERVICES,430900.0,430900.0,394191.83
2018,ON-STREET PARKING FUND,PARKING,PARKING,PARKING METERS,EXPENSE,INDIRECT COSTS,5080.0,5080.0,6077.0
2018,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT DEMAND RESPONSE,EXPENSE,INDIRECT COSTS,148056.0,148056.0,142578.0
2018,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT DEMAND RESPONSE,EXPENSE,OPERATIONS,406380.0,421890.0,254469.75
2018,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING LOTS,EXPENSE,CAPITAL,0.0,91837.0,32256.0
2018,VEHICLE REPLACEMENT FUND,INTERNAL SERVICES,PUBLIC WORKS,,REVENUE,INTEREST ON INVEST,2000.0,2000.0,4494.24
2018,CAPITAL IMPROVEMENTS FUND,CAPITAL,PUBLIC WORKS,,EXPENSE,CAPITAL,50000.0,67620.0,14300.0
2018,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER CAPITAL PROJECTS,EXPENSE,INTEREST/FISCAL CHGS,0.0,35910.0,32838.15
2018,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER CAPITAL PROJECTS,EXPENSE,OPERATIONS,0.0,464109.0,136885.5
2018,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER ADMIN,EXPENSE,PERSONNEL,720349.0,723229.0,705439.59
2018,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT ADVERTISING,REVENUE,CHARGES FOR SERVICES,150000.0,150000.0,147837.1
2018,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT FIXED ROUTE,EXPENSE,NON-DEPARTMENTAL,314126.0,264126.0,208442.02
2018,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT NON-DEPARTMENTAL,EXPENSE,PERSONNEL,43000.0,0.0,13785.0
2018,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT FIXED ROUTE,EXPENSE,INDIRECT COSTS,801639.0,801639.0,684476.0
2018,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,,REVENUE,INTEREST ON INVEST,1500.0,1500.0,15163.46
2018,TRANSIT FUND,TRANSIT,TRANSIT,,REVENUE,OTHER SOURCES FUNDS,2423082.0,2667802.0,3174766.48
2018,TRANSIT FUND,TRANSIT,TRANSIT,,REVENUE,OTHER REVENUES,91800.0,91800.0,-25958.58
2018,LIBRARY GIFT FUND,LEISURE,LIBRARY,LIBRARY,EXPENSE,OTHER USES OF FUNDS,45000.0,45000.0,45000.0
2018,LIBRARY GIFT FUND,LEISURE,LIBRARY,LIBRARY,REVENUE,OTHER REVENUES,124765.0,168765.0,173916.25
2018,PUBLIC HOUSING OPERATIONS FUND,PUBLIC HOUSING,PUBLIC HOUSING,,REVENUE,OTHER REVENUES,250.0,32509.0,35630.3
2018,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,,REVENUE,OTHER SOURCES FUNDS,6830.0,1128616.0,9400.0
2019,GENERAL FUND,GENERAL GOVERNMENT,COMM & PUBLIC AFFAIRS,,EXPENSE,OPERATIONS,188368.0,215806.0,55479.66
2019,GENERAL FUND,,,,REVENUE,CHARGES FOR SERVICES,3167271.0,3167271.0,1313205.24
2019,VEHICLE MAINTENANCE FUND,INTERNAL SERVICES,PUBLIC WORKS,PW VEHICLE MAINTENANCE,EXPENSE,OPERATIONS,804625.0,804625.0,132237.02
2019,OFF-STREET PARKING FUND,PARKING,PARKING,ROSEMARY GARAGE (WALLACE DECK),EXPENSE,INDIRECT COSTS,22012.0,22012.0,0.0
2019,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING - OFF STREET,REVENUE,CHARGES FOR SERVICES,1920630.0,1920630.0,747730.95
2019,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING - OFF STREET,REVENUE,LICENSES & PERMITS,40300.0,40300.0,2535.0
2019,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING - OFF STREET,REVENUE,INTEREST ON INVEST,1500.0,1500.0,-175.52
2019,ON-STREET PARKING FUND,PARKING,PARKING,ON-STREET PARKING EXPENSES,EXPENSE,OPERATIONS,97020.0,97020.0,23837.17
2019,ON-STREET PARKING FUND,PARKING,PARKING,ON-STREET PARKING EXPENSES,EXPENSE,PERSONNEL,403302.0,403302.0,160717.89
2019,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING LOTS,EXPENSE,CAPITAL,8300.0,80900.0,0.0
2019,COMPUTER REPLACEMENT FUND,INTERNAL SERVICES,TECHNOLOGY SOLUTIONS,,REVENUE,OTHER SOURCES FUNDS,150875.0,150875.0,0.0
2019,COMPUTER REPLACEMENT FUND,INTERNAL SERVICES,TECHNOLOGY SOLUTIONS,,EXPENSE,OPERATIONS,150875.0,150875.0,107431.74
2019,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R MAINTENANCE,EXPENSE,PERSONNEL,1899049.0,1886549.0,741072.42
2019,GENERAL FUND,LEISURE,LIBRARY,SPECIAL EVENTS,EXPENSE,OPERATIONS,0.0,113322.0,37452.51
2019,GRANTS FUND,ENVIRONMENT & DEVELOPMENT,PLANNING & SUSTAINABILITY,,REVENUE,INTERGOV'T - STATE,69230.0,69230.0,0.0
2019,DOWNTOWN SERVICE DISTRICT,ENVIRONMENT & DEVELOPMENT,MANAGER,,REVENUE,INTERGOV'T - LOCAL,73500.0,73500.0,0.0
2019,GRANTS FUND,ENVIRONMENT & DEVELOPMENT,PLANNING & SUSTAINABILITY,,EXPENSE,PERSONNEL,358352.0,358352.0,153342.2
2019,CAPITAL IMPROVEMENTS FUND,CAPITAL,PUBLIC HOUSING,,REVENUE,CHARGES FOR SERVICES,22260.0,22260.0,9179.18
2019,CAPITAL IMPROVEMENTS FUND,CAPITAL,PUBLIC HOUSING,,EXPENSE,NON-DEPARTMENTAL,0.0,2.0,447.31
2019,GRANTS FUND,PUBLIC SAFETY,POLICE,,REVENUE,OTHER SOURCES FUNDS,0.0,106601.0,0.0
2019,CAPITAL IMPROVEMENTS FUND,CAPITAL,,,REVENUE,CHARGES FOR SERVICES,60000.0,60000.0,26499.62
2019,CAPITAL IMPROVEMENTS FUND,CAPITAL,,,REVENUE,INTEREST ON INVEST,2500.0,2500.0,1221.6
2019,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PLANNING & SUSTAINABILITY,PLANNING & SUSTAINABILITY,EXPENSE,OPERATIONS,284450.0,499809.0,104385.7
2019,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW ENGINEERING,EXPENSE,OPERATIONS,53468.0,41968.0,9659.79
2019,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R HARGRAVES CENTER,EXPENSE,PERSONNEL,587617.0,587617.0,273475.25
2019,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R AQUATICS CENTER,EXPENSE,PERSONNEL,902454.0,902454.0,384405.63
2019,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW STREETS,EXPENSE,CAPITAL,25000.0,25000.0,0.0
2019,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R ADMIN,EXPENSE,PERSONNEL,914066.0,914466.0,379229.75
2019,GENERAL FUND,GENERAL GOVERNMENT,HUMAN RESOURCE DEVELOPMENT,,EXPENSE,OPERATIONS,778402.0,990801.0,246807.95
2019,GENERAL FUND,GENERAL GOVERNMENT,NON-DEPARTMENTAL,,EXPENSE,OTHER USES OF FUNDS,2089946.0,2089946.0,0.0
2019,GENERAL FUND,GENERAL GOVERNMENT,TECHNOLOGY SOLUTIONS,,EXPENSE,PERSONNEL,1750969.0,1750969.0,711798.84
2019,GENERAL FUND,GENERAL GOVERNMENT,ATTORNEY,,EXPENSE,OPERATIONS,11502.0,11502.0,3120.95
2019,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER CAPITAL PROJECTS,EXPENSE,OPERATIONS,0.0,327223.0,14064.2
2019,PUBLIC HOUSING OPERATIONS FUND,PUBLIC HOUSING,PUBLIC HOUSING,HOUSING ADMIN,EXPENSE,OPERATIONS,150280.0,151175.0,35614.53
2019,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER CAPITAL PROJECTS,EXPENSE,CAPITAL,0.0,2412644.0,0.0
2019,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER DRAINAGE,EXPENSE,INDIRECT COSTS,53975.0,53975.0,0.0
2019,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER ADMIN,EXPENSE,OPERATIONS,631520.0,1172037.0,202251.56
2019,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,STORMWATER DRAINAGE,EXPENSE,CAPITAL,0.0,65354.0,65354.0
2019,LIBRARY GIFT FUND,LEISURE,LIBRARY,LIBRARY,REVENUE,OTHER REVENUES,115600.0,149600.0,69510.84
2019,PUBLIC HOUSING OPERATIONS FUND,PUBLIC HOUSING,PUBLIC HOUSING,,REVENUE,INTERGOV'T - FEDERAL,1072644.0,1072644.0,349915.0
2019,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,,REVENUE,CHARGES FOR SERVICES,2706000.0,2706000.0,390224.86
2019,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,,REVENUE,OTHER REVENUES,0.0,0.0,2253.0
2019,ON-STREET PARKING FUND,PARKING,PARKING,ON-STREET PARKING EXPENSES,EXPENSE,CAPITAL,0.0,32444.0,76384.0
2019,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT ADVERTISING,REVENUE,CHARGES FOR SERVICES,150000.0,150000.0,46995.0
2019,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT ADVERTISING,EXPENSE,INDIRECT COSTS,7222.0,0.0,0.0
2019,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT FIXED ROUTE,EXPENSE,INDIRECT COSTS,799228.0,799228.0,0.0
2019,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT FIXED ROUTE,EXPENSE,PERSONNEL,8998652.0,8832652.0,3486686.64
2019,TRANSIT FUND,TRANSIT,TRANSIT,,REVENUE,CHARGES FOR SERVICES,9345010.0,9345010.0,807554.97
2019,TRANSIT FUND,TRANSIT,TRANSIT,,REVENUE,OTHER SOURCES FUNDS,0.0,1481251.0,0.0
2019,TRANSIT FUND,TRANSIT,TRANSIT,,REVENUE,INTERGOV'T - LOCAL,3902945.0,3902945.0,918366.0
2019,TRANSIT FUND,TRANSIT,TRANSIT,,REVENUE,INTEREST ON INVEST,8000.0,8000.0,15838.94
2019,TRANSIT FUND,TRANSIT,TRANSIT,,REVENUE,OTHER REVENUES,89800.0,89800.0,21614.34
2018,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW BUILDING MAINTENANCE,EXPENSE,PERSONNEL,749962.0,739635.0,728607.46
2018,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW TRAFFIC,EXPENSE,PERSONNEL,986490.0,986490.0,940313.78
2018,GENERAL FUND,GENERAL GOVERNMENT,MANAGER,,EXPENSE,OPERATIONS,228635.0,257502.0,232753.44
2018,GENERAL FUND,,,,REVENUE,INTERGOV'T - FEDERAL,13000.0,13000.0,0.0
2018,GENERAL FUND,,,,REVENUE,INTEREST ON INVEST,50000.0,50000.0,72812.53
2016,GENERAL FUND,GENERAL GOVERNMENT,HUMAN RESOURCE DEVELOPMENT,,EXPENSE,OPERATIONS,860320.0,1145510.0,779448.11
2016,GENERAL FUND,GENERAL GOVERNMENT,COMM & PUBLIC AFFAIRS,,EXPENSE,CAPITAL,0.0,22011.0,8804.24
2016,GENERAL FUND,GENERAL GOVERNMENT,MANAGER,,EXPENSE,OPERATIONS,231580.0,271680.0,231482.28
2016,GENERAL FUND,GENERAL GOVERNMENT,MANAGER,,EXPENSE,PERSONNEL,1267349.0,1237349.0,1078286.2
2016,GENERAL FUND,,,,REVENUE,OTHER SOURCES FUNDS,4142550.0,8853462.0,1297791.0
2016,GENERAL FUND,,,,REVENUE,OTHER REVENUES,472450.0,472450.0,658234.02
2016,PUBLIC HOUSING OPERATIONS FUND,PUBLIC HOUSING,PUBLIC HOUSING,HOUSING MAINTENANCE,EXPENSE,NON-DEPARTMENTAL,57000.0,57000.0,54972.2
2016,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT DEMAND RESPONSE,EXPENSE,NON-DEPARTMENTAL,75057.0,75057.0,32570.46
2016,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT DEMAND RESPONSE,EXPENSE,INDIRECT COSTS,122810.0,122810.0,123153.0
2016,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT NON-DEPARTMENTAL,EXPENSE,PERSONNEL,0.0,933771.0,0.0
2016,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT FIXED ROUTE,EXPENSE,CAPITAL,0.0,274155.0,0.0
2016,PUBLIC HOUSING OPERATIONS FUND,PUBLIC HOUSING,PUBLIC HOUSING,,REVENUE,OTHER REVENUES,150.0,150.0,326.0
2016,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,,REVENUE,OTHER SOURCES FUNDS,140831.0,1621870.0,6000.0
2016,STORMWATER MANAGEMENT FUND,STORMWATER,STORMWATER,,REVENUE,INTEREST ON INVEST,800.0,800.0,2817.99
2016,TRANSIT FUND,TRANSIT,TRANSIT,,REVENUE,CHARGES FOR SERVICES,8666157.0,8666157.0,8763919.47
2016,TRANSIT FUND,TRANSIT,TRANSIT,,REVENUE,LICENSES & PERMITS,454738.0,454738.0,444594.98
2016,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW BUILDING MAINTENANCE,EXPENSE,OPERATIONS,875516.0,1047283.0,861921.72
2016,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW STREETS,EXPENSE,PERSONNEL,971675.0,938817.0,824453.94
2016,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW TRAFFIC,EXPENSE,PERSONNEL,908835.0,767935.0,690331.22
2016,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R HARGRAVES CENTER,EXPENSE,PERSONNEL,510955.0,533455.0,511551.51
2016,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R AQUATICS CENTER,EXPENSE,PERSONNEL,748688.0,735847.0,646287.39
2016,GENERAL FUND,ENVIRONMENT & DEVELOPMENT,PUBLIC WORKS,PW ADMIN,EXPENSE,PERSONNEL,816313.0,814813.0,679476.99
2016,GENERAL FUND,PUBLIC SAFETY,FIRE,FIRE EMERGENCY OPERATIONS,EXPENSE,PERSONNEL,6445462.0,6445462.0,6110268.6
2016,GENERAL FUND,PUBLIC SAFETY,FIRE,FIRE EMERGENCY OPERATIONS,EXPENSE,CAPITAL,0.0,11956.0,9550.0
2016,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R ATHLETICS,EXPENSE,PERSONNEL,441672.0,441935.0,438031.74
2016,GENERAL FUND,GENERAL GOVERNMENT,NON-DEPARTMENTAL,,EXPENSE,OPERATIONS,1005395.0,1904287.0,839006.64
2016,OFF-STREET PARKING FUND,PARKING,PARKING,ROSEMARY GARAGE (WALLACE DECK),EXPENSE,INDIRECT COSTS,25031.0,25031.0,25370.0
2016,ON-STREET PARKING FUND,PARKING,PARKING,PARKING - ON STREET,REVENUE,CHARGES FOR SERVICES,415000.0,415000.0,391496.5
2016,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING - OFF STREET,REVENUE,INTEREST ON INVEST,1500.0,1500.0,1222.59
2016,ON-STREET PARKING FUND,PARKING,PARKING,PARKING - ON STREET,REVENUE,LICENSES & PERMITS,266500.0,266500.0,246634.04
2016,ON-STREET PARKING FUND,PARKING,PARKING,PARKING - ON STREET,REVENUE,INTEREST ON INVEST,250.0,250.0,60.09
2016,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT BUILDING MAINTENANCE,EXPENSE,OPERATIONS,743604.0,1074469.0,645985.16
2016,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT BUILDING MAINTENANCE,EXPENSE,PERSONNEL,7161.0,7161.0,7132.56
2016,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT DEMAND RESPONSE,EXPENSE,OPERATIONS,406511.0,389511.0,230395.38
2016,TRANSIT FUND,TRANSIT,TRANSIT,,EXPENSE,PERSONNEL,0.0,108010.0,26451.8
2016,TRANSIT FUND,TRANSIT,TRANSIT,,EXPENSE,CAPITAL,0.0,0.0,0.0
2016,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R MAINTENANCE,EXPENSE,PERSONNEL,1589238.0,1550438.0,1455323.49
2016,GRANTS FUND,ENVIRONMENT & DEVELOPMENT,PLANNING & SUSTAINABILITY,,REVENUE,INTERGOV'T - STATE,63381.0,63381.0,59614.96
2016,GRANTS FUND,ENVIRONMENT & DEVELOPMENT,PLANNING & SUSTAINABILITY,,EXPENSE,PERSONNEL,308294.0,306294.0,269442.47
2016,DOWNTOWN SERVICE DISTRICT,ENVIRONMENT & DEVELOPMENT,MANAGER,,EXPENSE,OPERATIONS,225000.0,231000.0,230558.2
2016,DOWNTOWN SERVICE DISTRICT,ENVIRONMENT & DEVELOPMENT,MANAGER,,EXPENSE,PERSONNEL,53528.0,47528.0,35970.89
2016,GRANTS FUND,PUBLIC SAFETY,POLICE,,REVENUE,INTERGOV'T - FEDERAL,0.0,13533.0,0.0
2016,GRANTS FUND,PUBLIC SAFETY,POLICE,,EXPENSE,PERSONNEL,0.0,24071.0,19491.04
2016,CAPITAL IMPROVEMENTS FUND,CAPITAL,,,REVENUE,INTERGOV'T - FEDERAL,0.0,0.0,76082.79
2016,CAPITAL IMPROVEMENTS FUND,CAPITAL,,,REVENUE,INTEREST ON INVEST,1000.0,1000.0,3432.19
2016,CAPITAL RESERVE FUND,CAPITAL,,,REVENUE,INTEREST ON INVEST,240.0,240.0,229.96
2016,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING OFF-ST NONDEPARTMENTAL,EXPENSE,OTHER USES OF FUNDS,909582.0,909582.0,909581.26
2016,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING LOTS,EXPENSE,OPERATIONS,310558.0,313861.0,304306.06
2016,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING LOTS,EXPENSE,PERSONNEL,190848.0,202639.0,191008.66
2016,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING LOTS,EXPENSE,CAPITAL,0.0,69124.0,0.0
2016,VEHICLE REPLACEMENT FUND,INTERNAL SERVICES,PUBLIC WORKS,,REVENUE,OTHER SOURCES FUNDS,698833.0,903928.0,0.0
2016,VEHICLE REPLACEMENT FUND,INTERNAL SERVICES,PUBLIC WORKS,,REVENUE,CHARGES FOR SERVICES,1473000.0,1473000.0,1473000.0
2016,VEHICLE REPLACEMENT FUND,INTERNAL SERVICES,PUBLIC WORKS,,EXPENSE,OPERATIONS,916833.0,916833.0,7079.67
2016,CAPITAL IMPROVEMENTS FUND,CAPITAL,PARKS & RECREATION,,EXPENSE,OPERATIONS,330000.0,632474.0,445992.26
2016,CAPITAL IMPROVEMENTS FUND,CAPITAL,PUBLIC WORKS,,EXPENSE,OPERATIONS,250000.0,736822.0,212900.6
2016,CAPITAL IMPROVEMENTS FUND,CAPITAL,FIRE,,EXPENSE,OPERATIONS,0.0,0.0,0.0
2016,LIBRARY GIFT FUND,LEISURE,LIBRARY,,EXPENSE,OTHER USES OF FUNDS,45000.0,45000.0,45000.0
2016,LIBRARY GIFT FUND,LEISURE,LIBRARY,,REVENUE,INTEREST ON INVEST,0.0,0.0,115.33
2016,LIBRARY GIFT FUND,LEISURE,LIBRARY,,REVENUE,OTHER REVENUES,114969.0,114969.0,119999.78
2017,GENERAL FUND,,,,REVENUE,LICENSES & PERMITS,2898843.0,2898843.0,2409522.46
2017,VEHICLE MAINTENANCE FUND,INTERNAL SERVICES,PUBLIC WORKS,PW VEHICLE MAINTENANCE,EXPENSE,CAPITAL,0.0,33824.0,33824.11
2017,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING - OFF STREET,REVENUE,CHARGES FOR SERVICES,1910860.0,1923460.0,1858436.07
2017,OFF-STREET PARKING FUND,PARKING,PARKING,ROSEMARY GARAGE (WALLACE DECK),EXPENSE,PERSONNEL,250256.0,223456.0,210957.12
2017,ON-STREET PARKING FUND,PARKING,PARKING,ON-STREET PARKING EXPENSES,EXPENSE,OPERATIONS,116854.0,125399.0,103548.94
2017,ON-STREET PARKING FUND,PARKING,PARKING,ON-STREET PARKING EXPENSES,EXPENSE,PERSONNEL,376181.0,372356.0,364882.22
2017,ON-STREET PARKING FUND,PARKING,PARKING,ON-STREET PARKING EXPENSES,EXPENSE,CAPITAL,0.0,400000.0,0.0
2017,OFF-STREET PARKING FUND,PARKING,PARKING,PARKING LOTS,EXPENSE,OPERATIONS,306198.0,340795.0,337592.63
2017,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT ADVERTISING,EXPENSE,PERSONNEL,81122.0,81122.0,79359.89
2017,TRANSIT FUND,TRANSIT,TRANSIT,TRANSIT ADMIN,EXPENSE,INDIRECT COSTS,126663.0,126663.0,125855.0
2017,VEHICLE REPLACEMENT FUND,INTERNAL SERVICES,PUBLIC WORKS,,REVENUE,OTHER SOURCES FUNDS,1077967.0,1446946.0,0.0
2017,GENERAL FUND,LEISURE,PARKS & RECREATION,P&R HARGRAVES CENTER,EXPENSE,PERSONNEL,561933.0,599201.0,585008.29
2017,DOWNTOWN SERVICE DISTRICT,ENVIRONMENT & DEVELOPMENT,MANAGER,,EXPENSE,NON-DEPARTMENTAL,70000.0,103500.0,103500.0
2017,DOWNTOWN SERVICE DISTRICT,ENVIRONMENT & DEVELOPMENT,MANAGER,,EXPENSE,OPERATIONS,230000.0,230000.0,227080.4
2017,VEHICLE REPLACEMENT FUND,INTERNAL SERVICES,PUBLIC WORKS,,EXPENSE,OPERATIONS,916833.0,916833.0,917274.32
